nombre,tipo,latitud,longitud
Hospital #8983,Hospital,23.920835514315865,-104.72452104948489
Hospital #8984,Hospital,23.94592785540887,-104.57067208296966
Refugio para Mujeres #8985,Refugio para Mujeres,23.927790592867552,-104.67355167158908
Atención Psicológica #8986,Atención Psicológica,24.010321582336896,-104.58039862219157
Centro de Salud #8987,Centro de Salud,23.956890440224743,-104.73423749855266
Centro Médico #8988,Centro Médico,24.023731418496165,-104.60268423252779
Refugio para Mujeres #8989,Refugio para Mujeres,23.940457796637755,-104.64668345026547
Policía #8990,Policía,24.074440560731375,-104.6486318038664
Hospital #8991,Hospital,23.987362848027722,-104.66743645161012
Clínica #8992,Clínica,23.928688903912363,-104.64154700666512
Centro de Salud #8993,Centro de Salud,24.08996014442994,-104.70649802300467
Policía #8994,Policía,24.01755932618261,-104.63933494792296
Refugio para Mujeres #8995,Refugio para Mujeres,24.01718283509446,-104.62715772832388
Clínica #8996,Clínica,24.079931475212724,-104.66674316066073
Centro Médico #8997,Centro Médico,23.948107013514093,-104.6718183880873
Centro Médico #8998,Centro Médico,24.085825557040653,-104.58793728379605
Refugio para Mujeres #8999,Refugio para Mujeres,23.980549223874405,-104.71894144711672
Policía #9000,Policía,23.95201413571722,-104.55458379498197
Policía #9001,Policía,23.9702124213229,-104.64115603292527
Clínica #9002,Clínica,23.958278568870107,-104.73590068184687
Atención Psicológica #9003,Atención Psicológica,23.96694109329883,-104.73463811680645
Centro Médico #9004,Centro Médico,23.928310474792664,-104.56139561224927
Centro de Salud #9005,Centro de Salud,24.10267995943578,-104.74368676588618
Policía #9006,Policía,23.996051806925298,-104.67387031222687
Centro de Salud #9007,Centro de Salud,24.10401733676131,-104.59240274560226
Bomberos #9008,Bomberos,24.053907234033574,-104.66824715881586
Clínica #9009,Clínica,23.93705395433978,-104.69726114354403
Centro de Salud #9010,Centro de Salud,24.09467150613868,-104.63642781848712
Centro de Salud #9011,Centro de Salud,24.08616385445287,-104.58708345803595
Policía #9012,Policía,24.0667275385787,-104.58060021855233
Clínica #9013,Clínica,24.111282616045738,-104.6146917036187
Policía #9014,Policía,24.097678171252866,-104.60474377947122
Clínica #9015,Clínica,24.032039781439618,-104.61618386242232
Bomberos #9016,Bomberos,23.977893206273603,-104.55623552196434
Bomberos #9017,Bomberos,23.972366726217405,-104.69381926194842
Bomberos #9018,Bomberos,24.07112369964981,-104.64686626478488
Centro de Salud #9019,Centro de Salud,24.108773642268577,-104.55011590889858
Centro de Salud #9020,Centro de Salud,23.9824100938584,-104.56024453344455
Centro Médico #9021,Centro Médico,24.104325964876896,-104.61051848425885
Bomberos #9022,Bomberos,23.951314474813437,-104.62276382280015
Atención Psicológica #9023,Atención Psicológica,24.094774856250353,-104.6162967070904
Refugio para Mujeres #9024,Refugio para Mujeres,23.98236382640963,-104.74228952154171
Centro Médico #9025,Centro Médico,24.002814100386743,-104.63549507298345
Refugio para Mujeres #9026,Refugio para Mujeres,24.078476980101712,-104.5886655688296
Clínica #9027,Clínica,24.01064706876887,-104.69081756225142
Atención Psicológica #9028,Atención Psicológica,24.025313416142286,-104.73615820702646
Bomberos #9029,Bomberos,23.940913292859012,-104.58813515632266
Centro Médico #9030,Centro Médico,24.072585492894685,-104.67205490131414
Centro Médico #9031,Centro Médico,24.014760251231703,-104.5607268128327
Policía #9032,Policía,24.01154492814559,-104.61772152784957
Atención Psicológica #9033,Atención Psicológica,24.039928701622475,-104.59188810429774
Atención Psicológica #9034,Atención Psicológica,24.065128781002358,-104.74453572299707
Bomberos #9035,Bomberos,24.09157028763462,-104.5625281804059
Refugio para Mujeres #9036,Refugio para Mujeres,23.9716542458806,-104.6245224765232
Atención Psicológica #9037,Atención Psicológica,23.92074199230115,-104.56148636306872
Bomberos #9038,Bomberos,24.04169171885631,-104.60839621241576
Clínica #9039,Clínica,24.069558792963132,-104.55022422132662
Refugio para Mujeres #9040,Refugio para Mujeres,23.93779231605801,-104.58683593030264
Clínica #9041,Clínica,24.112694357485264,-104.73583832531526
Clínica #9042,Clínica,23.92338427606843,-104.71643406387176
Atención Psicológica #9043,Atención Psicológica,23.99011857961676,-104.56193936606442
Hospital #9044,Hospital,23.989536588324473,-104.56490806944974
Clínica #9045,Clínica,23.968287177216393,-104.61291098022981
Hospital #9046,Hospital,23.936242837945763,-104.55070984135
Clínica #9047,Clínica,24.04880142082615,-104.69093546061664
Centro de Salud #9048,Centro de Salud,23.95314872283059,-104.70482811868763
Hospital #9049,Hospital,23.997699483828278,-104.69227591600819
Hospital #9050,Hospital,23.976179764033574,-104.69188138402912
Clínica #9051,Clínica,24.0127758285395,-104.68993727583168
Clínica #9052,Clínica,24.07497948025998,-104.62277006419916
Refugio para Mujeres #9053,Refugio para Mujeres,24.021753116029984,-104.64664710153738
Atención Psicológica #9054,Atención Psicológica,23.922423409965905,-104.62007371746532
Clínica #9055,Clínica,24.0816247238316,-104.74492936732139
Hospital #9056,Hospital,24.104270635086348,-104.65880101949286
Atención Psicológica #9057,Atención Psicológica,23.920785743822893,-104.73563680135531
Atención Psicológica #9058,Atención Psicológica,24.10993683599793,-104.59695620259401
Bomberos #9059,Bomberos,24.050768424988494,-104.68736027393622
Refugio para Mujeres #9060,Refugio para Mujeres,24.03910366594385,-104.5882110562891
Hospital #9061,Hospital,24.008830242347425,-104.72934731675589
Centro de Salud #9062,Centro de Salud,24.008469949523533,-104.6352531169303
Clínica #9063,Clínica,24.086429476517544,-104.55145990247054
Refugio para Mujeres #9064,Refugio para Mujeres,24.04321747991983,-104.71595575970127
Centro de Salud #9065,Centro de Salud,23.97360990507396,-104.69125506865065
Centro Médico #9066,Centro Médico,23.986837519182576,-104.63161638465095
Atención Psicológica #9067,Atención Psicológica,23.97586321238793,-104.70352757687377
Refugio para Mujeres #9068,Refugio para Mujeres,24.052718380636936,-104.6039177501095
Centro Médico #9069,Centro Médico,23.994805121034567,-104.71764828230619
Centro de Salud #9070,Centro de Salud,24.016008984410995,-104.61405879553182
Bomberos #9071,Bomberos,24.065378545275536,-104.67796138041645
Hospital #9072,Hospital,24.095286815966368,-104.59857374421448
Refugio para Mujeres #9073,Refugio para Mujeres,24.043437761805553,-104.59060654999962
Policía #9074,Policía,23.996945362428587,-104.66915630701193
Centro Médico #9075,Centro Médico,23.962888468085737,-104.67281663459893
Centro de Salud #9076,Centro de Salud,24.11144897273138,-104.6273152865803
Atención Psicológica #9077,Atención Psicológica,23.96707160756553,-104.55111007771727
Bomberos #9078,Bomberos,24.11230580563534,-104.57618935808027
Clínica #9079,Clínica,24.05889411972916,-104.71904593069398
Atención Psicológica #9080,Atención Psicológica,24.063531387631258,-104.7195527003272
Bomberos #9081,Bomberos,24.07855596921779,-104.58764252877212
Centro Médico #9082,Centro Médico,24.08915950257488,-104.67477684042183
Centro Médico #9083,Centro Médico,24.11394978085347,-104.70127973432005
Policía #9084,Policía,24.093151349245254,-104.61822938500036
Clínica #9085,Clínica,24.030681623895816,-104.61724371449279
Refugio para Mujeres #9086,Refugio para Mujeres,24.060259075281383,-104.55179340850505
Bomberos #9087,Bomberos,23.97469591554479,-104.70984835953857
Centro de Salud #9088,Centro de Salud,24.09890924776361,-104.65367898953347
Clínica #9089,Clínica,24.00806368401233,-104.74332437004087
Hospital #9090,Hospital,23.993058258539197,-104.63815698975164
Centro de Salud #9091,Centro de Salud,24.015538189817537,-104.70420089986212
Centro Médico #9092,Centro Médico,24.012501507114656,-104.72494092118973
Centro de Salud #9093,Centro de Salud,23.99771623452939,-104.68219976421521
Clínica #9094,Clínica,24.05949719341318,-104.63251041239904
Bomberos #9095,Bomberos,24.106892555470626,-104.67580111362024
Refugio para Mujeres #9096,Refugio para Mujeres,23.99862898305395,-104.6698711764684
Atención Psicológica #9097,Atención Psicológica,23.923115104290282,-104.5622656981707
Centro Médico #9098,Centro Médico,23.992123844155664,-104.74901948295988
Bomberos #9099,Bomberos,24.039859955783704,-104.7025325935326
Policía #9100,Policía,24.015087219321146,-104.58201440426382
Centro de Salud #9101,Centro de Salud,24.06485972008259,-104.55288707853092
Clínica #9102,Clínica,24.110752924602274,-104.63336175685394
Policía #9103,Policía,23.992423172477118,-104.7247713631327
Hospital #9104,Hospital,23.985853415465137,-104.6257724047841
Policía #9105,Policía,23.997886028565336,-104.73928080796139
Hospital #9106,Hospital,24.053361835897274,-104.5932456747317
Centro de Salud #9107,Centro de Salud,24.053444468335385,-104.60003081551882
Centro de Salud #9108,Centro de Salud,24.08359525222585,-104.66517352152795
Clínica #9109,Clínica,23.934082638690008,-104.63291603556324
Bomberos #9110,Bomberos,24.032369621184355,-104.59244373999182
Centro de Salud #9111,Centro de Salud,23.94786301366621,-104.73245599440423
Bomberos #9112,Bomberos,23.920241464446303,-104.6154828105273
Policía #9113,Policía,24.051029712801846,-104.71135653774313
Refugio para Mujeres #9114,Refugio para Mujeres,24.053201883690825,-104.67490640158623
Hospital #9115,Hospital,24.07283240628302,-104.61268030710502
Clínica #9116,Clínica,24.01561426211574,-104.710671569893
Bomberos #9117,Bomberos,23.934715273769736,-104.6972607870917
Refugio para Mujeres #9118,Refugio para Mujeres,24.025845061130624,-104.65124195415338
Atención Psicológica #9119,Atención Psicológica,24.10973749969616,-104.70099759306292
Clínica #9120,Clínica,24.09121565774239,-104.56226219778836
Centro Médico #9121,Centro Médico,24.06492786738126,-104.73595854251697
Policía #9122,Policía,23.945289039295652,-104.73563566092834
Policía #9123,Policía,24.0957572906311,-104.74580174772343
Bomberos #9124,Bomberos,24.070130580487266,-104.64474614303226
Clínica #9125,Clínica,24.08438947809849,-104.7256871499409
Clínica #9126,Clínica,23.93262610053729,-104.62406137790177
Bomberos #9127,Bomberos,24.085693995399854,-104.71889186771277
Clínica #9128,Clínica,23.972359687931206,-104.7267263059463
Clínica #9129,Clínica,24.041510139463448,-104.66528788729498
Bomberos #9130,Bomberos,23.98337283240715,-104.62486482916849
Centro de Salud #9131,Centro de Salud,24.00276542253437,-104.65751171196321
Refugio para Mujeres #9132,Refugio para Mujeres,23.92299010699481,-104.7012363580654
Bomberos #9133,Bomberos,24.076310474242874,-104.61671496917647
Bomberos #9134,Bomberos,24.05171784159494,-104.55449783154832
Policía #9135,Policía,24.077678793221263,-104.64326793529216
Clínica #9136,Clínica,24.081008653721533,-104.56769813582048
Policía #9137,Policía,23.996106861066913,-104.6294994082445
Atención Psicológica #9138,Atención Psicológica,24.03663467177754,-104.62899732165678
Centro Médico #9139,Centro Médico,24.08913192251336,-104.7169168324228
Policía #9140,Policía,23.98260426370056,-104.56860050914452
Clínica #9141,Clínica,24.072322064723465,-104.69837236061501
Refugio para Mujeres #9142,Refugio para Mujeres,24.072024123015154,-104.70033748626496
Clínica #9143,Clínica,24.073348785196952,-104.60407079675477
Clínica #9144,Clínica,24.021459124852665,-104.57557836328151
Centro de Salud #9145,Centro de Salud,23.934877102239593,-104.59336926494376
Bomberos #9146,Bomberos,23.964157289037605,-104.66478286347166
Hospital #9147,Hospital,24.040999960165518,-104.646052551233
Centro Médico #9148,Centro Médico,24.032385720759155,-104.65421944098894
Centro Médico #9149,Centro Médico,23.983452805135368,-104.68045599819149
Hospital #9150,Hospital,24.074184685111504,-104.56803074272177
Policía #9151,Policía,24.075999749126257,-104.64387067037984
Hospital #9152,Hospital,23.954346087161145,-104.67873384717535
Centro de Salud #9153,Centro de Salud,24.057619087326444,-104.74683772219235
Refugio para Mujeres #9154,Refugio para Mujeres,24.110905939623972,-104.55925678426716
Atención Psicológica #9155,Atención Psicológica,23.953659769767864,-104.66750873896692
Clínica #9156,Clínica,23.999053958840438,-104.7455025341863
Policía #9157,Policía,23.95805236119628,-104.64825601235486
Centro de Salud #9158,Centro de Salud,24.027037479871964,-104.74865730378747
Centro Médico #9159,Centro Médico,23.988940107014617,-104.62615430267239
Atención Psicológica #9160,Atención Psicológica,24.013681421532574,-104.70452429842729
Atención Psicológica #9161,Atención Psicológica,24.114034267838225,-104.59066890542023
Bomberos #9162,Bomberos,24.04032886271265,-104.6781994015325
Atención Psicológica #9163,Atención Psicológica,24.090542984573347,-104.68683057164604
Centro Médico #9164,Centro Médico,23.933489606327303,-104.55766590439752
Policía #9165,Policía,23.97097117680283,-104.65971219946529
Centro de Salud #9166,Centro de Salud,23.934698089755162,-104.65410314399688
Bomberos #9167,Bomberos,24.117527801083792,-104.55736493479846
Atención Psicológica #9168,Atención Psicológica,23.92236989143255,-104.60790319960162
Clínica #9169,Clínica,23.949683530272992,-104.67897072822907
Atención Psicológica #9170,Atención Psicológica,24.092569044576717,-104.72918540968983
Policía #9171,Policía,23.99295357428204,-104.63887780265263
Policía #9172,Policía,23.961057259154313,-104.74387415826845
Hospital #9173,Hospital,24.028608092431664,-104.67770125061584
Bomberos #9174,Bomberos,23.9264146753298,-104.56045340521908
Policía #9175,Policía,24.0356073003471,-104.71677433307725
Refugio para Mujeres #9176,Refugio para Mujeres,24.118845257814964,-104.63827610591157
Atención Psicológica #9177,Atención Psicológica,23.964634325745028,-104.5681774335525
Policía #9178,Policía,24.079874203966007,-104.74213692115549
Atención Psicológica #9179,Atención Psicológica,24.05659038203376,-104.64565951298958
Bomberos #9180,Bomberos,23.936644908743745,-104.62266465955769
Bomberos #9181,Bomberos,24.063253820280373,-104.55368202574084
Refugio para Mujeres #9182,Refugio para Mujeres,24.028953713400565,-104.72013082029837
Hospital #9183,Hospital,24.014387246867617,-104.74868330051892
Atención Psicológica #9184,Atención Psicológica,24.088990761075177,-104.63991736278695
Policía #9185,Policía,24.02895399670297,-104.69932314033866
Centro de Salud #9186,Centro de Salud,24.00737070662063,-104.60670600956654
Atención Psicológica #9187,Atención Psicológica,24.04261439963905,-104.66402360683378
Bomberos #9188,Bomberos,24.04584612875515,-104.68475057174828
Policía #9189,Policía,24.04494112511183,-104.60386754374618
Centro Médico #9190,Centro Médico,23.986403383152744,-104.61311375393068
Hospital #9191,Hospital,23.923664076264195,-104.67731356488913
Centro de Salud #9192,Centro de Salud,23.926472217311364,-104.7270353099429
Refugio para Mujeres #9193,Refugio para Mujeres,24.057727118339784,-104.5962832998396
Policía #9194,Policía,23.94576426331591,-104.57457730744345
Bomberos #9195,Bomberos,24.05801634020754,-104.74742701916426
Clínica #9196,Clínica,23.92214706956749,-104.65964063981974
Policía #9197,Policía,23.96812542248106,-104.74234273410806
Bomberos #9198,Bomberos,23.920564112820312,-104.56911707939149
Refugio para Mujeres #9199,Refugio para Mujeres,24.05656056991569,-104.57456893500795
Refugio para Mujeres #9200,Refugio para Mujeres,23.959498277002222,-104.65862067292498
Bomberos #9201,Bomberos,24.03486312913109,-104.55387781197618
Policía #9202,Policía,24.089884137744757,-104.63794912989418
Centro de Salud #9203,Centro de Salud,24.094240020536695,-104.60810715646089
Bomberos #9204,Bomberos,23.94479357484285,-104.58195323660992
Clínica #9205,Clínica,24.042443262317043,-104.58277033037223
Atención Psicológica #9206,Atención Psicológica,24.06537665348658,-104.68889025150352
Bomberos #9207,Bomberos,23.961268262055707,-104.74971300325656
Centro Médico #9208,Centro Médico,23.975689634248436,-104.69945580800731
Hospital #9209,Hospital,23.997906955927,-104.66282117904579
Refugio para Mujeres #9210,Refugio para Mujeres,24.036056971943836,-104.74914316232409
Refugio para Mujeres #9211,Refugio para Mujeres,23.978029973192182,-104.60312384168613
Hospital #9212,Hospital,23.939970475627778,-104.604226363218
Centro de Salud #9213,Centro de Salud,24.017960287939335,-104.69013525971368
Clínica #9214,Clínica,24.08602710886791,-104.71600872052353
Hospital #9215,Hospital,24.037269706919183,-104.69085636869686
Centro de Salud #9216,Centro de Salud,23.991732957670198,-104.68642977354212
Hospital #9217,Hospital,24.05083938898122,-104.5571352574139
Clínica #9218,Clínica,24.043054770489253,-104.55435502275068
Clínica #9219,Clínica,23.93974309791745,-104.60623247806306
Bomberos #9220,Bomberos,23.94443380852028,-104.58270854776737
Centro Médico #9221,Centro Médico,23.994495572089846,-104.6103738214902
Policía #9222,Policía,23.946631824166563,-104.59136333468614
Hospital #9223,Hospital,23.984875441049358,-104.58250934250914
Bomberos #9224,Bomberos,24.11682121791844,-104.6204156719967
Refugio para Mujeres #9225,Refugio para Mujeres,23.96700232945359,-104.56575322557835
Hospital #9226,Hospital,24.11092939749276,-104.57983334107234
Refugio para Mujeres #9227,Refugio para Mujeres,24.019388800554065,-104.66908162210233
Centro Médico #9228,Centro Médico,24.069230405495116,-104.61472756386031
Centro Médico #9229,Centro Médico,23.929344571488482,-104.72869861411014
Centro de Salud #9230,Centro de Salud,24.102927088930624,-104.59474130100138
Centro Médico #9231,Centro Médico,23.983868259648297,-104.61283536786527
Policía #9232,Policía,24.01260136849481,-104.60917513289557
Policía #9233,Policía,24.00037318891343,-104.70579018580548
Atención Psicológica #9234,Atención Psicológica,23.975272074835782,-104.63248778727848
Bomberos #9235,Bomberos,23.92397440978099,-104.56830480998183
Centro Médico #9236,Centro Médico,24.080468330833927,-104.64327064768837
Hospital #9237,Hospital,24.061339732347776,-104.6313982196586
Centro de Salud #9238,Centro de Salud,24.087354007875277,-104.66364671428889
Refugio para Mujeres #9239,Refugio para Mujeres,24.085363460631804,-104.72375073704409
Bomberos #9240,Bomberos,23.993595237668274,-104.609496363508
Refugio para Mujeres #9241,Refugio para Mujeres,24.052150175766403,-104.67710692346654
Policía #9242,Policía,23.9290391149014,-104.60270955444359
Centro Médico #9243,Centro Médico,24.03270617605264,-104.6614090661389
Atención Psicológica #9244,Atención Psicológica,24.019185077249386,-104.62854661944128
Centro de Salud #9245,Centro de Salud,23.94139495265576,-104.71232661785893
Atención Psicológica #9246,Atención Psicológica,24.117887801516673,-104.59050380505883
Bomberos #9247,Bomberos,23.923664288980724,-104.68890996611329
Centro Médico #9248,Centro Médico,24.013547177928206,-104.55568682530107
Atención Psicológica #9249,Atención Psicológica,24.094809818342497,-104.68497230147265
Centro de Salud #9250,Centro de Salud,23.937552629109202,-104.672189076244
Centro Médico #9251,Centro Médico,24.113595964507173,-104.63591197212823
Hospital #9252,Hospital,24.079598429138233,-104.72819405216248
Centro Médico #9253,Centro Médico,24.051859511030266,-104.55714787517803
Policía #9254,Policía,23.943257141972463,-104.70897879570512
Clínica #9255,Clínica,24.061863981666697,-104.63097746107452
Clínica #9256,Clínica,23.93215757877791,-104.56691734267173
Bomberos #9257,Bomberos,23.974458919850747,-104.66347540813572
Centro de Salud #9258,Centro de Salud,23.945980941461947,-104.64848253930268
Bomberos #9259,Bomberos,23.92140649331638,-104.55232213747401
Atención Psicológica #9260,Atención Psicológica,23.976152654275918,-104.56949922873702
Centro de Salud #9261,Centro de Salud,24.069540216097856,-104.60389547521308
Atención Psicológica #9262,Atención Psicológica,24.035463219409966,-104.5779399933731
Policía #9263,Policía,24.01330846235921,-104.62331976010448
Centro Médico #9264,Centro Médico,24.059186336687127,-104.5629917456975
Bomberos #9265,Bomberos,23.96224873411785,-104.6146482072983
Centro Médico #9266,Centro Médico,24.096502962155235,-104.72089323921001
Centro Médico #9267,Centro Médico,24.06677607363866,-104.55735288419815
Clínica #9268,Clínica,24.02250590540761,-104.72901732244179
Refugio para Mujeres #9269,Refugio para Mujeres,24.075188465468365,-104.55616910371873
Atención Psicológica #9270,Atención Psicológica,23.999185144151266,-104.70145745418795
Hospital #9271,Hospital,24.049009975499022,-104.65594720656095
Atención Psicológica #9272,Atención Psicológica,24.037477103001724,-104.62690469386818
Refugio para Mujeres #9273,Refugio para Mujeres,24.07636675697072,-104.68747341265895
Refugio para Mujeres #9274,Refugio para Mujeres,24.093909660875752,-104.68805862772896
Centro de Salud #9275,Centro de Salud,24.089999803547578,-104.74135702483073
Clínica #9276,Clínica,24.03630607978348,-104.58433220957167
Clínica #9277,Clínica,23.947087544479373,-104.62195009623292
Centro Médico #9278,Centro Médico,23.97696184881656,-104.7035480837558
Atención Psicológica #9279,Atención Psicológica,24.08606891953149,-104.55129711394304
Centro de Salud #9280,Centro de Salud,24.057873852835595,-104.7438014865865
Refugio para Mujeres #9281,Refugio para Mujeres,23.969897130341653,-104.6340521847423
Bomberos #9282,Bomberos,24.10418031574968,-104.6468550617555
Hospital #9283,Hospital,24.01241224797424,-104.6288059849977
Clínica #9284,Clínica,23.992774853566708,-104.57898559225467
Atención Psicológica #9285,Atención Psicológica,24.021476628715288,-104.70540633362245
Atención Psicológica #9286,Atención Psicológica,23.98597313346958,-104.61680136921075
Centro de Salud #9287,Centro de Salud,23.995683336670623,-104.64475047393229
Bomberos #9288,Bomberos,24.118196506957087,-104.61456190043846
Atención Psicológica #9289,Atención Psicológica,24.088201656572885,-104.61131526796443
Hospital #9290,Hospital,24.11921573913523,-104.61956905175758
Centro de Salud #9291,Centro de Salud,24.08127406610058,-104.58196052839463
Atención Psicológica #9292,Atención Psicológica,24.111460310500753,-104.73121611344791
Bomberos #9293,Bomberos,23.983260589029772,-104.74489187800599
Hospital #9294,Hospital,24.018385906976253,-104.64307970372154
Clínica #9295,Clínica,24.036773642833115,-104.72027755500265
Bomberos #9296,Bomberos,24.063099310564397,-104.64979013305673
Refugio para Mujeres #9297,Refugio para Mujeres,23.92273080801412,-104.5691620034142
Clínica #9298,Clínica,24.036328571122688,-104.62919704565397
Policía #9299,Policía,24.110787061384805,-104.68339386778754
Hospital #9300,Hospital,24.06560908256067,-104.70515833633095
Policía #9301,Policía,24.105939328106285,-104.6133246618492
Clínica #9302,Clínica,23.983012202375484,-104.71827559700817
Bomberos #9303,Bomberos,23.982712394735746,-104.61580564869801
Centro Médico #9304,Centro Médico,24.08177240776849,-104.69305130448481
Atención Psicológica #9305,Atención Psicológica,23.95117503413928,-104.63115289406483
Hospital #9306,Hospital,23.957674913018426,-104.5562842188359
Bomberos #9307,Bomberos,23.973567663553464,-104.6525402276593
Refugio para Mujeres #9308,Refugio para Mujeres,24.004776183653192,-104.62752515624503
Hospital #9309,Hospital,24.037032011215427,-104.60792776889066
Centro Médico #9310,Centro Médico,23.993628889537867,-104.61102785996871
Hospital #9311,Hospital,24.102649399313268,-104.72024069571981
Hospital #9312,Hospital,24.00221465366117,-104.6559472989269
Centro de Salud #9313,Centro de Salud,23.958912314799573,-104.55512499465173
Refugio para Mujeres #9314,Refugio para Mujeres,24.107403564055783,-104.59140661752157
Refugio para Mujeres #9315,Refugio para Mujeres,24.07986413578705,-104.59016091616209
Centro de Salud #9316,Centro de Salud,24.07319426530617,-104.72844528920798
Bomberos #9317,Bomberos,24.105434309635566,-104.63058691159898
Policía #9318,Policía,24.0155218176201,-104.60351619011786
Hospital #9319,Hospital,24.088547776965015,-104.68501445348612
Atención Psicológica #9320,Atención Psicológica,24.06698858321491,-104.72932640775126
Policía #9321,Policía,23.953771988554752,-104.72011456801542
Bomberos #9322,Bomberos,24.05124304966641,-104.62353591616987
Centro Médico #9323,Centro Médico,23.99724065824753,-104.69334332135432
Centro Médico #9324,Centro Médico,23.969666475759738,-104.74912580857156
Refugio para Mujeres #9325,Refugio para Mujeres,23.994195676102812,-104.68523159353245
Centro Médico #9326,Centro Médico,24.03612646331335,-104.73978898059418
Clínica #9327,Clínica,23.962449196734568,-104.68343394185797
Hospital #9328,Hospital,24.019944479016093,-104.65254228596665
Refugio para Mujeres #9329,Refugio para Mujeres,24.10458638905523,-104.70672249908435
Policía #9330,Policía,24.017631724789652,-104.57843485923684
Bomberos #9331,Bomberos,24.03531167138096,-104.62987879505498
Refugio para Mujeres #9332,Refugio para Mujeres,24.055674838458717,-104.66778801525331
Hospital #9333,Hospital,24.023909717765367,-104.61114381590214
Bomberos #9334,Bomberos,24.000061478265472,-104.67459406745304
Policía #9335,Policía,24.109608032941654,-104.66518222706051
Hospital #9336,Hospital,23.956748340646843,-104.61286961706912
Policía #9337,Policía,23.93241377378141,-104.66117547694665
Centro Médico #9338,Centro Médico,24.055306917165762,-104.66991778596613
Atención Psicológica #9339,Atención Psicológica,24.074651785799105,-104.74257475669434
Atención Psicológica #9340,Atención Psicológica,23.924751397546657,-104.60573957701455
Centro Médico #9341,Centro Médico,24.055643047255,-104.71547130936582
Hospital #9342,Hospital,23.96144127604964,-104.58033131925943
Refugio para Mujeres #9343,Refugio para Mujeres,23.981867743151785,-104.74336707970933
Clínica #9344,Clínica,24.03982652466837,-104.57119064306679
Centro de Salud #9345,Centro de Salud,23.99647850987661,-104.60437683154065
Bomberos #9346,Bomberos,24.05717341607462,-104.59901816146633
Bomberos #9347,Bomberos,24.037633239529566,-104.62296137980347
Centro de Salud #9348,Centro de Salud,24.06812652259509,-104.71848973992766
Clínica #9349,Clínica,24.07663932658553,-104.62811994828775
Centro de Salud #9350,Centro de Salud,23.92048889197424,-104.68256499733876
Hospital #9351,Hospital,24.01607678813493,-104.71807691727082
Clínica #9352,Clínica,23.92842474530025,-104.7388693393801
Policía #9353,Policía,24.096892110921914,-104.64781842942064
Atención Psicológica #9354,Atención Psicológica,24.008894287867243,-104.69405434551562
Atención Psicológica #9355,Atención Psicológica,24.07588076122722,-104.68688869433691
Centro Médico #9356,Centro Médico,24.018199110828842,-104.64170525739276
Atención Psicológica #9357,Atención Psicológica,24.077857193300893,-104.57186717607453
Policía #9358,Policía,23.93242790132795,-104.71129686362934
Policía #9359,Policía,24.05859390863811,-104.64628937716694
Hospital #9360,Hospital,24.111997145234273,-104.55382985324141
Policía #9361,Policía,24.004277689421237,-104.63461570657283
Hospital #9362,Hospital,24.10030735446682,-104.69826274899252
Clínica #9363,Clínica,23.99313496694456,-104.63408202778692
Policía #9364,Policía,24.068130328776,-104.69584965334674
Clínica #9365,Clínica,23.92262818909383,-104.63642636177399
Hospital #9366,Hospital,24.049346475640814,-104.57277669484867
Refugio para Mujeres #9367,Refugio para Mujeres,24.007992142372775,-104.61104510183986
Refugio para Mujeres #9368,Refugio para Mujeres,24.1033631736287,-104.5501352409383
Policía #9369,Policía,23.992357433231223,-104.70649621717178
Atención Psicológica #9370,Atención Psicológica,24.058975371793817,-104.65614528731284
Refugio para Mujeres #9371,Refugio para Mujeres,23.92281880116689,-104.74927929519049
Refugio para Mujeres #9372,Refugio para Mujeres,24.00331483798933,-104.65428974558696
Atención Psicológica #9373,Atención Psicológica,24.07508723388244,-104.73942845017612
Clínica #9374,Clínica,23.93728212109548,-104.5690236246365
Atención Psicológica #9375,Atención Psicológica,24.11069915551138,-104.71936936446167
Refugio para Mujeres #9376,Refugio para Mujeres,23.951012641487846,-104.64550946494744
Policía #9377,Policía,24.022529903943312,-104.55221922375765
Clínica #9378,Clínica,24.057403481780817,-104.73575983687127
Clínica #9379,Clínica,23.97143150108982,-104.66249063159997
Hospital #9380,Hospital,23.988320024305395,-104.57686265335576
Centro de Salud #9381,Centro de Salud,24.04909475492827,-104.56169877585137
Hospital #9382,Hospital,23.98693777350663,-104.60427284133847
Clínica #9383,Clínica,24.028549749128985,-104.74788510680959
Bomberos #9384,Bomberos,23.934854143097958,-104.58213400548146
Clínica #9385,Clínica,23.995599778153917,-104.55010861088046
Centro Médico #9386,Centro Médico,24.047195483541643,-104.72113095303445
Bomberos #9387,Bomberos,24.09951339799644,-104.57397654328615
Refugio para Mujeres #9388,Refugio para Mujeres,23.946707231337793,-104.61305755025005
Bomberos #9389,Bomberos,24.116596322019518,-104.61554973321309
Refugio para Mujeres #9390,Refugio para Mujeres,23.936641168055615,-104.67021808655292
Hospital #9391,Hospital,23.936948164368868,-104.62921394693018
Refugio para Mujeres #9392,Refugio para Mujeres,24.03123289319831,-104.64554010415078
Hospital #9393,Hospital,24.106192400310114,-104.72630002577412
Hospital #9394,Hospital,24.058427836469466,-104.59411110621106
Clínica #9395,Clínica,24.01717977474961,-104.57031758412306
Centro Médico #9396,Centro Médico,23.95411000674875,-104.6540923156331
Centro de Salud #9397,Centro de Salud,24.064906228704828,-104.73903718222485
Refugio para Mujeres #9398,Refugio para Mujeres,23.931643031664166,-104.70478222783665
